id,text,label,label_text
37e52d631f, yeah....but I finish go home get changed etc etc then im off again,1,neutral
a395c6210f,thinking of you   why we canï¿½t control our thoughts?,0,negative
7f9127ad33,"Holy ****...Sharapova is taking a beating from an unseeded qualifier...ok, o back to doubles!",0,negative
5cd7007028, oh my... now im offended.  ha,0,negative
2ff50ab6a5, did you finish twilight? i did! and i wish it wasnt over,2,positive
5f9eca1f54, Yum. Thanks.  Just getting dressed and waiting for my washing to finish so I can hang it up.  I`ll text you when I set off,2,positive
cafc8d4e17,wellity! i think ima gonna clean my room :| ****. i need to read a good book. sense and sensibility here we come! BEAT THE LILY,2,positive
7f4404c827,i don`t know the guys on radio disney have so much energy. i wouldn`t be able to do it  <3,1,neutral
b23b306f75," I was in row P, but i tried to run down to the front in Corrupted and  i could see you singing away",1,neutral
89b8dd5a43, .. did you have to bust a cap? tell me you had to bust a cap for Jesus!,1,neutral
297658805c,I wish Joe Bidden was on the train with me.,2,positive
e8c90dee68,Im kinda bored anyone else I think ill listen to some hip hop its pretty good you should check it out www.bseresults.net,1,neutral
bfdc477f0d,"I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already, gonna do 20 minutes more",1,neutral
641bc43223,im still devastated about manchester united losing the UCL final,0,negative
d4b2c24c3a, not really  Just have to install OS X on a harddrive and get it to boot on schools iMacs.,1,neutral
64ddf74657,Digiqom welcomed new team members in the company today,2,positive
4f57ed7ece,_O haha .. i`m from philippines!  i just want to follow you!,2,positive
6d4f0bd457,_98 Kevin can`t leave work until 2,1,neutral
5210ebf3d3,2nd period studyhall + remembered my ipod = music time!,1,neutral
b93e52800b, that`s meAn,0,negative
8a50e910f9,_bach Thank you for YOUR positive energy + contributions here!,2,positive
bf877466fe,im grounded tonight  i hate stupid silent mode,0,negative
a68317e582,Watching cartoons.....,1,neutral
6f93fe06ce, no not that expensive  windows or linux,1,neutral
b3affd517f,"  it did, i didnt really watch it haha",1,neutral
8dd41515ff, Definitley Miley,1,neutral
388fb62726,Good Morning All!   Hope everyone is doing well on this Monday!   Thanks for all the #followfriday recos!   I am blessed!,2,positive
cb9f6c87b1,animating an ad for work. One of my favorite things to do. So much so that I`m doing it on a saturday night for fun!,2,positive
17abf64739, Tell my work to give me two days off in a row! Stat! I`m full time I`m supposed to have priority,1,neutral
12b2e51207,He`s a mess. But iLove him,1,neutral
d104c6233a, TINK! (whatever the **** it means!!) from your JKUK girls! Show us some love! ;)  ****,2,positive
0a832fb300,_Girl well something thaz quick please,2,positive
166316539b," something for you is on its way in the mail to your PJ address, just fyi",1,neutral
6d873a0b93,Planning to run riot in Luton today! BA HAA!  Not reeeally  where`s the library in this (****) town though?,1,neutral
ca027b7a66, hale yeahhh that`s the coolest part about it ;) hahaha. And I can match grieco!,2,positive
16752df0d7,HAPPY MOTHERS DAY MOM!,2,positive
dc3288b3d3,I have been married 1 year to the most wonderful man,2,positive
b8c8fa0332,http://twitpic.com/67k9w - - My besties. If only  was there.,2,positive
76381885db," it is far from downtown, 30-40 minutes or so  and they do have veggie burgers",1,neutral
0664601b41,Omg ! BGT making me cry  . That wee girl  it`s soo sad.,0,negative
256e113d0a,"   Whether that`s good or bad, I can`t disagree with you there.",1,neutral
1a62205df0,"I`d respond, if I were going",1,neutral
5bc318f14f,awake from the nap,1,neutral
420da492b7,"Just got finished watching marley and me, and I cried like a **** baby...I`m missing my beast like crazy!",0,negative
08c0ba8bbd,Today was sooo boring in school. I was sleeping all the time,0,negative
067058825c,"Will this rain ever go away, my puppy is getting cabin fever and she doesn`t like going out in the rain",0,negative
7415538b45,128 days till beyonce,1,neutral
7b6eb894bd,Chilling with some tv quite bored at the moment,0,negative
7d8812239f,almost everyone can suck my **** right about now. ive had it up to here with people **** me over !,1,neutral
5b289b13d2,Happy Mother`s Dayyyy. Love you mummyyyyyyyy,2,positive
64caada1fc," so glad, I hope yall make it back down near New Orleans",2,positive
b087af5ae9,"Work, work, work and why did I get so tired all of a sudden.  , nicole told me you say `Hi` aww she was so enthusiastic  hi paul",1,neutral
782c5a87e1, that breaks my heart,0,negative
1a969de34e,":o Wow only just found out new xbox is called xbox720 , how did i not no im a geek ...",1,neutral
77da23631c,I hate watchn things that make me sad n wana cry,0,negative
25f826e6cf, I`ve got one too  though i think mine was attributed to the seizure inducing color/light show in the movie The Soloist.,1,neutral
f2007c92aa,Who builds a hotel without air-con? Bloody boiling in here...,0,negative
b30b458b91,"wanna b marie antoinette, cos she had perfect hairdo, fab clothes, n tons of macarons.  Crappy day",0,negative
630cd263e9, i miss youuu and i wish i was dodging semis with you,0,negative
4da565fddb, I dont have no plans Just to go home and watch the Game. Plus I still have to work early so cant be out partying too late,1,neutral
9acb99731a,Oh no! My kindergarten teacher died  Mrs. Collinson always remembered every student she ever had. Loved that lady.,2,positive
f5dd093435, !!! It`s fantastic!,2,positive
35b883d82f,28ï¿½ in VanCity? Holy shizz. I will be home soon kids!,1,neutral
cf6cc32d31,well going to sleep peoples!! night all twitterers!! loves ya!  *Welcome Home*,2,positive
bd414ef6e5,hi  thanks for the follow  good luck with your friend? ha,2,positive
ce570ca5c8,Taco Bell With The Tramp!Yesssssir,2,positive
a6ec2fcc06, Have you guys heard about the flu that`s been going around? Swine Flu? Hope you guys are safe  There`ve been deaths already. :-S,1,neutral
395a8537c9,/ happy mommy`s day,2,positive
2836821bce,eating chicken noodle soup...... its one of those days,1,neutral
bcd744d024,fresh prince and sleepy sleeps my nightly routine  gotta go to Dmv early tmrw,1,neutral
bc38360da4, I keep trying to talk myself out of Australia by thinking of the jet lag  So far it isn`t working... I still want to go!,1,neutral
bcdf349242,"I didn`t get the job at Stuff Magazine  Dammit, that would have been amazing!! Oh well.",1,neutral
bc12e87b0f, depressed that both of those are already out but yours isnt. I want your book!!,1,neutral
a50bce3f87,New York from 1500ft looks rather good. Last night in the Big Apple.,2,positive
c16090ba7e,Waitin for the man to get home so he can take me out !!!! been waitin 4 hours,1,neutral
cadea57303, Hell unlucky! :O and and it comes out next week here.,0,negative
956c294ddf, boo! I must`ve deleted it from my phone!  can`t find it in my emails either!,0,negative
d86c04c8b6, good luck with it..Do well!! My best wishes are with you!,2,positive
09eaa4f401,"Have lots 2do as usual! laundry, thanking God, cleaning house, praising God, cutting the hedge and thanking and praising God some more!",2,positive
f184a46ae4, Good luck tonight! have fun,2,positive
c4c1d4e263, it`s not working here,0,negative
ca489c3d5c,why must the weather b so nice and then so bad all in 1 minute,2,positive
1e7ba986a2, wish i was but im in chicago,0,negative
56b6fd6b1a,is going to go get some food.,1,neutral
200a42bce3,OMG... I just learned that the little girl who played Ducky in the very first Land Before Time movie was murdered at the age of 10. WTF?,0,negative
edec74f889," yeah i know hun, spammers seem to move fast though, already had two in first few minutes of posting.  Block `em",0,negative
cd0328c1ed,08.05.09 partying at the Pineforest  http://tinyurl.com/ojugsb,1,neutral
e2e7155988,I wish pitchfork would shutup about #primavera.  Makes me miss spain,0,negative
9f7c258724,i am on BLAZE and my head hurts.,0,negative
aa730765ab, kenny u alive!!!...I`m here getting da hair done..to bad I`m not chillin w/ u todat  kinda sad,0,negative
f8022382fb, oh man! They better do something to fix that!! ugh stupid Verizon,0,negative
34a47b5674,_soul i look forward to your new cd  big fan,1,neutral
91da197673," no you didn`t,  not more then me anyway",1,neutral
c079acfba6,lol exams i didn`t go to mcast or other school i finished form 5 and that`s it soo disappointed in myself,0,negative
f213912b19,I have to work tomorrow too sheli,1,neutral
f7e258097a,Dead gerbil,0,negative
0ec21bdfaf,Happy STAR WARS Day - May the fourth be with you!,2,positive
c486b14590,oh how i love texting my drunk friends  hahahaha,2,positive
61bd1889ad,_Waters WAS until I had to go home `cause the presentation ended  x,1,neutral
20d6014714, I thought it was a simple one  I found it hilarious.,2,positive
7e9175f17b,"2night- dance parties, fun times, & awkward situations  highlight- driving w/ nims and annie listening to satellite windows downnnn",1,neutral
d60b08190b, it took me months to understand your avatar,1,neutral
2d68ef714b, The winds nearly blew you out of the outfield.,1,neutral
8ef711a29d,just woke up and feeling real good cause of krispy kreme. I WANT ME SOME DOUGHNUTS,2,positive
8560ce3f2e, Hey,1,neutral
3f55331b77,Okay i feel really sick now,0,negative
d123dccf52,Just got back from lunch and feeling more like a nap is in order than work  But I will press on!,1,neutral
3edf9dc8ff,lohang: is listening to music. really happy about !librefm #audacious combination  here`s my profile http://is.. http://tinyurl.com/r5o3zj,2,positive
495c870dee, i think twitter hates every1 when it comes 2 photos! took me ages the other day 2 change my pic!! especially at this time!,0,negative
1548476690,Traffic jam outside of chicago. I feel very 'office space' right now.,2,positive
c5c5d06607, Can`t wait to see it tonite!! should be hilarious,2,positive
95b1990bcd,Chillin Waitin For My Hunny Baby To Get Out Of Work!!!!!  To Get My Drink On While Finishin Da Song I Have,2,positive
2a94a9680f,Gonna go to my aunts party. It`s gonna be a late night thing so hopfully I can get up for school tomorrow!,1,neutral
13889237c6," Another day and I couldn`t find you.    I ended up trying another cart, can`t remember their name.  `sigh`",1,neutral
7ea3de2b8f, Thanks. Feel so happy 2 Make Ur Day a Great one. Enjoy it 2 the fullest N Have Fun Always,2,positive
0cd6da4e6a,talking on the phone with someone I`ve missed a lottt.,0,negative
6ecc11e8af,"Fml! Ughhhhhhhhh, im not going anwhere today just sit in the bedroom I share with my mother and cry!",0,negative
7b10fe51a5,why is it so hard to find good house events in the Sacramento area?,0,negative
68b4a7a2ac,_babsi there`s a manual process... but it`s taking 4ever on my outlook database... pffff. crappy msft product,0,negative
95de9ead06,@_Flik_ Good one.   Might think about it for this year`s NaNoWriMo competition.,2,positive
963e4d81e7, I get to go to coffee now  It`s no fun. I hate it too!,0,negative
36a699ffeb,The bus is rolling along faster than expected. I might make it home by 6:15. Maybe.,2,positive
2c3ef296fd, No worries,2,positive
b06bdfd712,"Oh yeah, Radio1 is SO playing Earth, Wind and Fire",2,positive
672a2ac41d, lol wat u making me come all da way overr there for?v,1,neutral
a6c4a0fe77,14 dayssss ahhhh super excited   `they`re telling me that my heart wont beat again`   JLS were awesome yesterday (:,2,positive
355fc0fc87, you`re so cute.,2,positive
6a9c8b5f47, thx 4 following  r y a band? What kind of genre that y play? Nice to meet all of y,2,positive
6a809657db,prom tonight.. too bad im not going to be there,0,negative
9c6d2301bb,_r I can`t get one either because of the dog. I`m pretty sure the bunny wouldn`t survive a struggle with Tom,1,neutral
d35a986ee7,Good day all. Let`s see what we can get accomplished today together.,2,positive
b1a3fd165d,just realized tonight`s Drake,1,neutral
dc03f0e6f9, Make her something. Buying something is too impersonal. She`s your mom!,1,neutral
4d6e71e475,`You Are What U Eat` isn`t EXACTLY true.. `You Are What U Digest` TodayISaProsperous &Productive Day! ThankUJesus!  BeYEBlessed! hee hee,2,positive
f070621511,omg! i didnt even know my friend knew  !!! lol its a small world,1,neutral
ddf6fd773d,"aaauuuggghhh! in n out, check! mcdonald`s, check! haha, next is hot cheetos!",1,neutral
5bada8d821,shud realy go 2 bed  proper tired bt cnt b boverd...x,0,negative
d6e037a5c7,Watching wizard of waverly place,1,neutral
2ef7abb5d4,I was just asked by a suit where i was heading to. I didn`t think i looked that much like a ****,0,negative
dd2ca87e9b, That`s just how babies are  Their little rhythms are still in sinc with when they were inutero.,1,neutral
567df90034, unless absolutely gorgeous I`d rather men stayed covered up! Have seen sights today to put you off your food.......  #ukpubs,2,positive
f7d4269198,OK tweeps.. sorry. too many twitpic. I`ll delete those pics as soon as  had `em copied,0,negative
bbb19995d9,Home from school. Out tonight? Probably not,1,neutral
0e3cf08948,Obama is the ish!!!!  he is funny!,2,positive
f4f0b27d51,mmm  eating tostitos && piknik with spinach dip from S&R. <3,1,neutral
eebc64ac7c,"Has so much to blog, but has no time to",1,neutral
a357e314cd,I`m sooo lost without my car  This is truly depressing. Pregnant people should NEVER be this stressed out!,0,negative
b8b8a0125f, I want some ice cream,1,neutral
7a544bc016," haha nice! I heard it`s a sweet hotel. On another note, not a good game last night",1,neutral
de40356564,got my car back and excited/sad for the going away party I`m attending tonight. Dani is going back to Brazil...,1,neutral
a9ac2b6ea2,"  you are now famous in Houston, take a look  http://is.gd/ysAh",1,neutral
6e9c41f069, I hope your mom is ok?,2,positive
a0c83dd3bd, oh lucky u!! i need to send mines away to get fixed,2,positive
837eb8363d, Yep that one works. I LOVE Potbelly but I can`t get it in AZ  Have to wait for my Chi-town trips ,1,neutral
6fabbd3049,everyone vote for  for the mtv movie awards coz my comp is mashed up and wont let me vote!  i will somehow!!!!!!,0,negative
cbad3c0e37, Yea once - me and my friends flew out to amercia to see her w/ the Jonas brothers  . have u? haha i hate bebo :p . aw cant wait,1,neutral
6bb3519b82,Just finished filming for the day  another fun day on the set! Hahaha!,2,positive
9f04d486fb," If you click on Settings, there is a link to the public timeline at the bottom of that page.",1,neutral
1a598bd4d2, 'coomee to ja-maiii-cah an feel alllll right!!' hahaha,2,positive
ae8270ae93, good song,2,positive
334906ed64,I dont associate with fake asses!,0,negative
f25b4b443d,So much for buying that awesome new phone from sony ericsson  - I am now Berry`d like everyone else...,2,positive
6b51e69aa9, what are u doing now ??,1,neutral
5458608212,HAD SO MUCH FUN TODAY !  i love alyssa arellano and mika reyes ! :*,2,positive
74ae8400dd,what a beautiful morning ; it`s time to get up and enjoy the sun,2,positive
82565a56d3," We want to trade with someone who has Houston tickets, but no one will.",1,neutral
413de4886e,"SMH!!!! Im sick with this bug that`s going around..Almost everyone I know is sick, including me...",0,negative
a717aca8f5,"An hour of walking in hot weather = a satisfied but hurting Nellie.  Ow, blisters.",1,neutral
c90925564e," this is really helpful,  you swear a lot, i just realized. haha.",2,positive
fd9d9dbaf1,wow. i just install twitter fox. I am tired to keep refresh my browser,1,neutral
faf5cf32e6,to all mothers out there... or even soon to be mothers >8D happy mother`s day y`all,2,positive
271f924afd,Reception food at Long Beach graduation = no Champagne  http://twitpic.com/67eba,1,neutral
8cd69a97bb, you`re back?,1,neutral
9a232fb59e, you are the sweetest.  love you cuz!,2,positive
3390619680,broken my leg  comment me please,0,negative
c55ea4efa1,has found that old familiar feeling again.,2,positive
af38780aaf, Truly? Like what?,1,neutral
fe66579fd8," Thanks dear, I know this, but I appreciate the validation as always",2,positive
bbbd57c093, Me too!    need some tour dates stat!,1,neutral
2334ec3a85," I assume you mean 2nd item with 3 nested lines, but no invert call tree button to be found   ï¿½  ï¿½   ï¿½",0,negative
a77b72e2ba,weee! internet is back here at home!,2,positive
54db2ebee1,Staying home to work on a linoleum block carving for a project (due tomorrow). There will probably be pictures.,1,neutral
b4f4e14266,: yes!,1,neutral
4b2cc01071, We need men to give their input too so I`ll fill u in on the time very soon,1,neutral
e53ebf4ee2," oh wait, i messed up my own messed up lyrics, that should be 'don`t concretize it'",0,negative
ad038d02b2,starting to wonder if I`m going to get this job... came across as though i`d find work elsewhere if needs must... not intentionally,1,neutral
719a06c896, LIKE U SAID 'GIVE TC A CHANCE!' WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http://bit.ly/r6RfC,1,neutral
867e2ed06d,is up early to send someone off at the airport!  http://plurk.com/p/x2wsw,1,neutral
cc07fd0b61,"Day 2 of back to work , Day 1 went allllllllright I was only exposed to the swine flu for 8 hours so thats ok I think? Just wash my hands",1,neutral
b0e12875c0,Hmm maybe I this time I really did over react and do the worst,0,negative
e925ae4492," nooo... as a font connoisseur i can totally relate dude, my heart goes out to you",0,negative
a7b3f18ff7,I`m off for tonight good night everyone,2,positive
f5b3f0ec95, my stupid putet won`t let me go to your chat,0,negative
9a4a1343bd, thanks  night,1,neutral
bdce74fbdd,Leo Carillo Beach and WIll Rogers State Park are on the list of State Parks that might close      http://tinyurl.com/lhq8gs,1,neutral
3d7f8b07c2,the tip of my finger hurts  lmao,0,negative
10030773a0, Hi Its not about howmany people follow you its about how much you help others,1,neutral
82b1b58932,"..the weather may makes it, cause temp fell down to 15C from 30C which were yesterday  ...",1,neutral
ae96b752c5,I feel bad for John and Kate. And the 8.,0,negative
51ca53147d,hungraaaaaaaaay. i`ll just eat. don`t go away Twitter!  LUNCH.,1,neutral
82df181b38,"Goodnight  PS- thanks for jailbreaking my iPod, stacie <3",1,neutral
d23a55585b,UGH! I have GOT TO STOP biting my nails  grrrrr,0,negative
fda6d44f58," well then you should come, nigguh. Only thing is i may be going to like Phuket or Bali afterwards",1,neutral
94da511913,me knows what to be tested on all the exam subjects except for english. **** davis.,0,negative
8d6fc46de5," haha hi mum! wow yes, very modern of you. now you just need to get a facebook account! p.s. talk to me by writing ",2,positive
5f02ce3627," yeah, that doesn`t sound very good",0,negative
0736535e65, for me they`re not,1,neutral
af0c261b51, don`t you procrastinate!   (like I do...),1,neutral
dfb379a9b4,",  - muji  yipee. is anybody coming here? i can send them over hahaha. but can somebody bring JT`s BSG disks? haha",1,neutral
783557bcb7, hot weather for the lose. And I have to clean too!  Cleaning in the heat sucks balls.,0,negative
57c96276f3,Yay! Just bought American Dad Volume 4  also seen Australia is out on DVD. Could be a lot cheaper than going...,2,positive
4f43d6da65,_benson the Macarena never looked so good. Loved the 'Aaaaiieee' squeak / exclamation,2,positive
394b0fb576,"Just for fun: Jessica Alba weekly Twitter follower count: 35,138 (+5,468). This is starting to look like a movement.  ",1,neutral
8009654348,Saw this lil girl that has big eyes and hair like Dora the explorer. How cute,2,positive
e75396fd56, *dancing pirouette ballerina HUGS*  Morning my Awesome brudder!,2,positive
f93b4bc83f," Thank You, Sweetie. I just don` understand how people can be mad at me for something THEY made as a choice in life..",2,positive
8fbadcefa8," Good luck with your breakfast search. But here in the US, I have to go to bed. lol. Goodnight David.",2,positive
68103f1782, gray! .... i so feel neglected,0,negative
7c74a20ddd,Can`t sleep!!! People keep textin me!!!,0,negative
11f36369f3,exam at 8.,1,neutral
9f85c13e11, No happy hour in CCP eithah that`s 2 bad,0,negative
641c023e7d,I`m wishing I was outside instead of trapped in my office.,2,positive
3286f70986,  have funnn!,2,positive
e1b5025f47,Watching Thomas The Train Engine makes me miss George Carlin,0,negative
026ef8e8d5, DSi is the latest Nintendo DS with 2 cameras + stuff built in. We are a Gadget house. Luckily I get my blackberrys free from work,2,positive
8fa50c76fa,_dave meany,1,neutral
b40b711cc2,"well i guess it all depends,undergarments.",1,neutral
f3a9b9a3f8,this week has been fun...i hope next week will be even better  NYC in 19 days,2,positive
d5048db173,Worried about the reply after sending THE SMS to 78277.,0,negative
ba8de71491,Happy Mother`s Day mommy and grandma haha  ily,2,positive
9f17044414, I want to know who is that ??.6  I tried to ask P`KIA but he still not reply me  but now he change his status to `away`,1,neutral
d20afefce2,_ was yeah... work in 7 hrs  how you,1,neutral
af7b184860,Does anyone know how to scale a pic down I`m trying to change my pic but all my pics r 2 big n I keep cropping them...HELP,0,negative
ffdcc3a3ab,"we`re one, but we`re not the same, we get to carry each other",1,neutral
76a2ce518f,Make your own Google search page with your name   http://tinyurl.com/c4237j,1,neutral
99e110f2b5, thankyou  how is ur night?,2,positive
761282afdf,a bird flew into window at my parents house and snapped his poor neck. gotta bury him,0,negative
7c47bfca56,I`m awake. Anybody else awake? Wish I lived in the US since all the fun happens when I`m asleep!,2,positive
3642340658," No way. What about Sydney?  yeah, you guys are like the semi-older version of Short Stack. However, with the same talent.",1,neutral
dd900c2102, thanks to follow,2,positive
0d886d541b,"Not feeling it 2day, just left the glasses on  peace and unity.",1,neutral
07691c8711,Will you guy`s keep voting for her and ask u`r followers to help to. Only 4days left before competitions close.,1,neutral
ba962ebe79,i`m playing left 4 dead with my friends gilbert and louie  its so fun  happy mothers day to all your moms! ),1,neutral
94c87fecf2,waiting around for boyfriend. then off to queens. ... looks like it`s going to pour here in dt bklyn. umbrellaless,1,neutral
1c22e71e87,_benson You are an absolute legend! Love love love it,2,positive
0e4dbb0627,I just lost a fight against  on Tweefight. I lost  Please revenge me! Try now http://tweefight.com/?opp=hangy,1,neutral
1fbb7596da,Castiel is loveeeeeeeeeeeeeeeeeeeeee,2,positive
a8a9e0e117,(bullhorn] tell ur friends 2 follow me  come onnnnnnnnnnnn ppl,1,neutral
5420b2f0a3,Going to see my grandad today  <3,1,neutral
12b846508c, i knowwww.. i cant deal. this 9-5 life is not for me,0,negative
16344ee21c,feel crappy today,0,negative
6ec9ef4fc3,has made up her mind.....,1,neutral
d075640401,"_pina_14  Not good!!He wouldnt like his girl flirting with his colleagues,would he?",0,negative
6c5103a4c5,"just woke up, having coffee, listening to Music, reading RSS...Sunday feels great",2,positive
51a575d11b, my mom wants to lay. We`ll be there later. Probably a little after 10. And  I`m sorry you`re sick,0,negative
fb13135492, Yeah I hate that too!!!! Sorry ur goin thru that,0,negative
303b34c2fb,Doggone it! I only got an hour nap in  I really want some Ponderosa chicken wings!,1,neutral
ff39ffc00f,_MC string out the dress.. Work that into a track please!!! What do u have coming up?? I`m ur biggest fan,2,positive
97586292af,"  thankyou very much, you rock!",2,positive
81f6f8ff89, I couldnt come to see you in Southend on the 2nd as I couldnt get the tickets :[ Ill have to come see you when you solo tour,1,neutral
4fa4f2bde8, what dey do homie? I wish it would stop raining already!! Plus my vacay is almost over,1,neutral
fe41b4a287,working on the climb season 2 episode 5!!,1,neutral
d69e2171d5,fo shizzle. . . i`m bored and wanna go do something.  wish i went to pisay today. oh wellz. wonder who were there.,0,negative
519a7cc840,binstruct suffers from an update of the mib package... and the developer of that package is on holidays,0,negative
a8bded0645,"I also think that I`m talking to myself now. Okay I need to get to bed. BTW, I miss my brothers.",0,negative
0389813675, The link doesn`t work,0,negative
c326f589fb,"good day, ya`ll! happy mom`s day!",2,positive
a8a7654f28,im officially done with school til fall.,1,neutral
e14f7e2e0d, It didn`t start as a long message ... It just got longer when I wrote it,1,neutral
c660632bdd,"_warwounds_C I feel ya pain, I`ve got myself a nasty cold too. Get better soon",1,neutral
fc3ed28c22,Almost lunch time,1,neutral
496086d5a5, aww such a cutie,2,positive
02eceebc50,"Thanks for the follow, Doug. I like that hat",2,positive
2139382b23,Happy Mother`s Day ~ and for single dads who plays both mom and dad role enjoy your day too,2,positive
68cdc00643, I had a very good day - lots of stretching and sleeping in the sun,2,positive
46be2c59f4, I don`t want to  !!!! I am going to cry all the way home!!!,0,negative
63264da974,is going out for dinner... just the two of us... niceeeee,2,positive
6f87ac1c3a,Hairdye patch test has just smeared all over my WHITE duvet cover  **** ****. <3,0,negative
10700d7927, so how is the most wonderful mommy in the world doing?,2,positive
6c0f3abe84,Wow it`s definitely Friday- the gym is completely empty! What to do? I`d like to play the wii but I guess I`ll vacuum,1,neutral
699bb2c9c9,"so, why the hell are we going to school for 2 hours next monday and tuesday...dumb snow days and thier lame rules...my mom making me go",0,negative
61cde7aa2c,"Dana just found out she doesn`t get to take lunch now, but rather in an hour. Hello delivery.  http://plurk.com/p/x29ss",1,neutral
3f3c87afb8,Oww. Can`t even describe how much my back hurts. Going to have to go to the stupid doctor.,0,negative
f7f91671b8,Wow... my god the whole UI is sooo much snappier. It`s more responsive than TweetDeck now!  Tweets feel like IMs lol,1,neutral
900dda5ae1,ha im so glad it stopped raining.  my umbrella broke today,1,neutral
9d4e0dc308,Eh they shut the freeway down! omw to a job interview so i guess i`m gonna be late,0,negative
6c79c77739, that couldn`t be more true! I like ur momma`s style!,2,positive
59e82d08a3,"Great. Now there`s a cloud that`s really, really dark grey right outside my office window. This sure has a lotta precip with it.",2,positive
f41961c9b6,morning darlin`  Hope you`re feelin` tip-top  ? http://blip.fm/~5z7zs,2,positive
1d8f130239,"  Guys, nothing is free in life. Where is my shidduch money?",1,neutral
5825c09bf0," http://twitpic.com/4jam0 - Ohhh, how lovely! I`m glad that you had a great time there.",2,positive
0153891ff3,I don`t think the coffee at work agreed with my tummy,0,negative
0364fe8361,Thanks! carry on the craziness again!!!,2,positive
0834346d7b, good luck with your auction,2,positive
5a6a55d5db,Watching the CAVS!!!!!,1,neutral
8c3af248b5,Some guy just said he wanted to spank me,0,negative
baada612bb," me too  no one even liked my answers to life last night, pshh",0,negative
5e7128192b,"time to do some revision while listening to  albums non-stop all day, again!",1,neutral
f90eff1570, hahah lucky!! i have to wait 4 days! poop lol where abouts in the gold coast are you? (if u dnt mind me asking),2,positive
942f5f4cc6, we`ll see Craig might just hog u guys! haha I work till 10 tonight anyways,1,neutral
c385694b7b, You are `spot on`...I wouldn`t tweet without it!! Thanks for your share tonight.,2,positive
1adf377451,i wish i was in Jonathon Ross` audience right now,1,neutral
947a309643," Yeah, a few peeps. It should be a good day to catchup with everyone",2,positive
74d2734a64," yeah, ok, that`ll probably happen too.",1,neutral
f00f98900a, ohwwww  whatever I`m excited anyway.,2,positive
40c2e85899,_dang my phone is still broken.  just come over whenever.,0,negative
7eabb6670c,I love cute texy messages. Especially when he calls me mandy,2,positive
1bd7d743f7,"_Cordon Morning  done a bit more. I do have 2 weeks to go, but am trying to get most of it done in advance. How`s you?",1,neutral
422c5c6cae, haha! I remember that! That trip was fun. I Miss miss miss miss miss chu,1,neutral
4fccd9f4bb,sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend,0,negative
49dbf3373e,I ate a foot long from subway like an hour ago! OMG! I`m happy and full. I hadn`t ate since b-fast.  happy Lis.,2,positive
ab8073400f," Sorry your day was so bad   Gettin the drink on, good plan!",1,neutral
8ca5ce7e78, Thanks too,2,positive
d012ba333c, I love these clutches! I`m lusting after one in bright yellow,2,positive
